	Year_Birth	Kidhome	Marital_Status	Teenhome	movies	ID
1554	1974	0	Married	1	['302118' '44662' '3554' '88061' '59857']	1554
1555	1967	1	Married	1	['71376' '260999' '45215' '10917' '17209']	1555
1556	1962	1	Together	1	['13820' '89645' '310589' '32029' '29819']	1556
1557	1976	1	Divorced	0	['28500' '114958' '117959' '26826' '228294']	1557
1558	1961	2	Divorced	1	['139572' '149586' '38966' '25706' '97400']	1558
1559	1976	0	Divorced	1	['8866' '204690' '121998' '157449' '1773']	1559
1560	1983	1	Married	0	['26787' '37861' '192133' '53355' '27036']	1560
1561	1976	0	Married	2	['267539' '19326' '45202' '277967' '136109']	1561
1562	1988	1	Married	0	['949' '16371' '134132' '916' '8289']	1562
1563	1954	0	Divorced	1	['330152' '12631' '289222' '10913' '459802']	1563
1564	1985	1	Married	0	['86462' '163523' '31506' '59424' '154326']	1564
1565	1952	0	Single	1	['57400' '12268' '254575' '8461' '238603']	1565
1566	1964	0	Single	1	['44813' '69484' '42228' '31695' '31957']	1566
1567	1954	0	Together	1	['116318' '277597' '37600' '27996' '45219']	1567
1568	1950	1	Married	1	['341559' '59201' '69152' '297736' '9493']	1568
1569	1957	1	Married	2	['8491' '8338' '912' '326250' '9656']	1569
1570	1946	0	Single	0	['17436' '41625' '98870' '251544' '86118']	1570
1571	1954	1	Married	1	['28602' '22692' '11160' '38772' '36850']	1571
1572	1991	0	Single	0	['37259' '57330' '105864' '42637' '107052']	1572
1573	1986	1	Married	0	['2362' '300792' '21596' '35935' '131478']	1573
1574	1977	1	Married	0	['2077' '89242' '32488' '41497' '257245']	1574
1575	1960	0	Together	1	['4986' '196830' '75198' '286567' '374205']	1575
1576	1982	2	Together	0	['190474' '254420' '50031' '77678' '400121']	1576
1577	1947	0	Together	0	['14540' '27511' '13986' '10844' '23965']	1577
1578	1992	0	Married	0	['104297' '232005' '238255' '63318' '6916']	1578
1579	1976	0	Single	1	['165621' '166770' '79456' '241340' '440']	1579
1580	1956	2	Together	1	['8852' '117478' '81843' '7511' '74831']	1580
1581	1947	0	Together	0	['397514' '169209' '120581' '30618' '24470']	1581
1582	1950	0	Divorced	0	['47327' '240906' '16914' '30341' '261047']	1582
1583	1966	0	Together	1	['23104' '256108' '194883' '2655' '173917']	1583
1584	1987	0	Divorced	0	['124085' '232610' '287424' '73943' '121888']	1584
1585	1973	1	Divorced	1	['117483' '76516' '7735' '293516' '26174']	1585
1586	1952	1	Together	1	['77861' '45588' '233863' '69097' '137491']	1586
1587	1965	0	Married	0	['389972' '148652' '86233' '15837' '87115']	1587
1588	1980	1	Married	0	['32196' '9252' '104250' '380734' '121688']	1588
1589	1987	0	Married	0	['132812' '80382' '44181' '25445' '19664']	1589
1590	1962	0	Together	1	['15667' '64441' '72031' '41240' '24925']	1590
1591	1955	0	Married	0	['36457' '98357' '58032' '100110' '78997']	1591
1592	1988	1	Together	0	['370870' '35623' '190853' '15255' '20443']	1592
1593	1965	0	Together	1	['399747' '32649' '258096' '267467' '241554']	1593
1594	1967	0	Single	1	['55909' '394812' '292022' '14098' '116059']	1594
1595	1973	0	Single	1	['78463' '43529' '16026' '30933' '596']	1595
1596	1960	1	Together	1	['178862' '43984' '88030' '56162' '9974']	1596
1597	1984	1	Single	0	['102000' '6107' '77094' '80287' '18191']	1597
1598	1971	1	Married	0	['25188' '134890' '14215' '30402' '30599']	1598
1599	1975	1	Married	0	['75294' '56821' '43913' '31555' '118180']	1599
1600	1965	0	Married	1	['16993' '97367' '310458' '39958' '83716']	1600
1601	1956	0	Married	0	['14553' '106482' '390582' '30942' '230731']	1601
1602	1955	0	Divorced	0	['332936' '15159' '9600' '258476' '104239']	1602
1603	1960	1	Together	1	['4520' '236751' '9043' '232711' '83660']	1603
1604	1961	1	Married	1	['34989' '336775' '43939' '60664' '64679']	1604
1605	1963	1	Married	1	['289183' '117905' '3484' '33666' '42638']	1605
1606	1977	0	Married	1	['121945' '37309' '45017' '2019' '343825']	1606
1607	1990	1	Single	0	['139997' '133879' '206157' '85916' '38151']	1607
1608	1973	0	Married	1	['44160' '37935' '127016' '29860' '59678']	1608
1609	1964	0	Married	1	['43680' '40926' '10431' '43562' '49574']	1609
1610	1988	0	Single	0	['547' '837' '400753' '62567' '118751']	1610
1611	1978	0	Married	0	['92397' '31347' '11617' '1858' '32142']	1611
1612	1990	0	Single	0	['30352' '267831' '246252' '383785' '212168']	1612
1613	1975	1	Single	0	['32275' '60971' '4932' '212494' '177221']	1613
1614	1977	1	Married	1	['13755' '31175' '254047' '64820' '47038']	1614
1615	1984	1	Married	0	['11625' '37193' '99224' '36618' '14549']	1615
1616	1983	1	Together	0	['37429' '53252' '31501' '220746' '212996']	1616
1617	1987	1	Single	0	['11703' '71449' '64605' '200085' '362541']	1617
1618	1965	0	Married	1	['63618' '35749' '166271' '76794' '49004']	1618
1619	1956	0	Married	1	['388791' '144789' '15719' '7514' '17795']	1619
1620	1965	0	Together	1	['26258' '36492' '74809' '15761' '169726']	1620
1621	1971	1	Married	0	['299751' '53119' '21542' '2959' '38545']	1621
1622	1982	0	Together	0	['89587' '85129' '81110' '35730' '13916']	1622
1623	1959	1	Single	1	['19014' '62029' '101320' '14062' '96218']	1623
1624	1963	1	Together	1	['104634' '44745' '43338' '83388' '159008']	1624
1625	1952	0	Married	1	['47813' '403' '29982' '80264' '43440']	1625
1626	1971	0	Widow	1	['4949' '82911' '248706' '97794' '20226']	1626
1627	1963	0	Divorced	0	['41852' '51122' '16122' '41058' '418697']	1627
1628	1982	1	Together	0	['14427' '576' '37998' '38153' '33708']	1628
1629	1976	1	Together	0	['99330' '317246' '44793' '47320' '41785']	1629
1630	1947	0	Together	1	['47055' '335077' '127866' '111397' '88557']	1630
1631	1969	1	Together	0	['92950' '145677' '1841' '42783' '8940']	1631
1632	1959	1	Married	1	['343371' '73931' '98297' '52208' '61108']	1632
1633	1978	1	Together	0	['413049' '35688' '282502' '14423' '61271']	1633
1634	1948	0	Together	2	['149708' '87394' '289333' '26888' '174650']	1634
1635	1955	0	Married	1	['326359' '13370' '19672' '11045' '241982']	1635
1636	1954	0	Divorced	1	['27076' '13153' '45945' '35025' '340816']	1636
1637	1945	0	Married	0	['131770' '25753' '311764' '42679' '39263']	1637
1638	1969	1	Married	1	['98357' '74055' '160783' '8220' '377462']	1638
1639	1976	1	Together	0	['267935' '79924' '364067' '30348' '257831']	1639
1640	1969	1	Together	1	['180093' '253959' '73179' '91902' '50291']	1640
1641	1964	0	Divorced	2	['56653' '237202' '213110' '209414' '25548']	1641
1642	1981	1	Together	1	['394224' '215637' '14776' '70916' '85547']	1642
1643	1979	1	Together	0	['128960' '250658' '59173' '326094' '223365']	1643
1644	1981	1	Together	0	['14813' '49519' '11782' '85548' '334890']	1644
1645	1960	0	Divorced	0	['57943' '425961' '6073' '45782' '40467']	1645
1646	1974	0	Married	1	['9945' '45708' '263986' '60409' '326923']	1646
1647	1981	0	Single	0	['353285' '9639' '219924' '100341' '293444']	1647
1648	1967	0	Divorced	0	['85505' '291675' '262775' '133119' '238307']	1648
1649	1950	1	Widow	1	['52088' '4588' '47084' '343880' '24177']	1649
1650	1982	1	Married	0	['40060' '10629' '32969' '354110' '24603']	1650
1651	1961	0	Single	0	['103396' '37658' '40983' '85542' '20067']	1651
1652	1963	1	Widow	1	['16284' '133123' '14375' '215061' '81672']	1652
1653	1977	0	Together	0	['3574' '99189' '305147' '13976' '393629']	1653
1654	1947	0	Widow	1	['39488' '279988' '153035' '10243' '13466']	1654
1655	1978	1	Single	0	['5726' '439998' '27260' '3021' '97797']	1655
1656	1954	0	Together	1	['4290' '54099' '43935' '49092' '173635']	1656
1657	1954	0	Married	1	['18555' '198663' '122894' '10264' '25435']	1657
1658	1972	0	Together	1	['23724' '74074' '30554' '162755' '220154']	1658
1659	1981	0	Single	0	['9874' '38880' '86271' '412093' '35824']	1659
1660	1958	1	Single	1	['160075' '23381' '410694' '281778' '204213']	1660
1661	1968	2	Together	0	['394689' '56320' '18446' '236007' '56049']	1661
1662	1976	0	Divorced	1	['11204' '65900' '35685' '435737' '48587']	1662
1663	1966	1	Single	1	['14210' '351065' '27360' '53157' '22602']	1663
1664	1989	0	Single	0	['268536' '126963' '42017' '19317' '288035']	1664
1665	1985	1	Single	0	['96404' '232731' '129966' '332936' '48449']	1665
1666	1967	0	Married	2	['69428' '52837' '122619' '52841' '46119']	1666
1667	1959	1	Married	1	['37963' '13293' '377' '34509' '38145']	1667
1668	1970	1	Married	0	['55712' '14444' '70636' '12572' '203801']	1668
1669	1967	0	Married	1	['411678' '56853' '146045' '121250' '58129']	1669
1670	1985	0	Single	0	['162987' '33523' '168202' '19255' '77964']	1670
1671	1951	0	Together	0	['203888' '59904' '82679' '51367' '97514']	1671
1672	1986	0	Married	0	['19247' '38414' '62046' '61025' '76757']	1672
1673	1955	0	Married	0	['253309' '84289' '4108' '404459' '43593']	1673
1674	1970	0	Married	1	['24458' '25099' '14677' '204260' '24203']	1674
1675	1991	0	Together	0	['99318' '52254' '336664' '260514' '151227']	1675
1676	1975	1	Married	0	['118872' '6733' '169068' '13436' '29896']	1676
1677	1979	1	Single	0	['72178' '63195' '36273' '223613' '36249']	1677
1678	1976	1	Married	0	['24047' '86068' '941' '75748' '8074']	1678
1679	1980	1	Married	0	['54546' '252874' '34582' '56142' '15766']	1679
1680	1978	0	Together	0	['7304' '23030' '241170' '44264' '80928']	1680
1681	1971	1	Together	1	['11244' '51276' '36162' '100272' '415730']	1681
1682	1955	1	Married	1	['276895' '18472' '27179' '32526' '46758']	1682
1683	1983	1	Married	0	['93103' '45664' '43976' '36843' '26615']	1683
1684	1952	0	Married	1	['193613' '42430' '222872' '218381' '159201']	1684
1685	1969	1	Married	1	['12799' '463800' '29235' '17640' '10013']	1685
1686	1980	0	Divorced	0	['54315' '85533' '87061' '60587' '194144']	1686
1687	1968	0	Together	1	['381374' '30653' '24100' '17985' '62447']	1687
1688	1971	0	Single	1	['76833' '352492' '365222' '112141' '12901']	1688
1689	1989	0	Single	0	['43267' '78377' '27563' '84848' '1498']	1689
1690	1951	0	Single	1	['14753' '62851' '155308' '92292' '39693']	1690
1691	1987	0	Divorced	0	['175822' '81391' '114524' '18621' '65374']	1691
1692	1985	1	Married	0	['234356' '22585' '48650' '71511' '24745']	1692
1693	1981	1	Single	0	['52666' '41800' '73590' '8328' '361251']	1693
1694	1990	0	Married	0	['46979' '69014' '19365' '11977' '174323']	1694
1695	1952	0	Divorced	1	['59392' '49600' '36215' '44098' '32088']	1695
1696	1971	1	Together	1	['70554' '16559' '35791' '96771' '40574']	1696
1697	1983	0	Married	0	['43132' '344' '99319' '101897' '113784']	1697
1698	1957	1	Divorced	1	['3576' '386830' '194485' '174322' '64936']	1698
1699	1951	0	Widow	2	['255346' '30296' '47234' '78049' '43700']	1699
1700	1976	0	Married	1	['153266' '29723' '125727' '201214' '220029']	1700
1701	1955	1	Married	1	['44749' '44190' '26558' '37964' '322039']	1701
1702	1989	1	Single	0	['134732' '38802' '273149' '85502' '16693']	1702
1703	1973	0	Together	1	['143959' '43470' '125948' '278236' '11247']	1703
1704	1973	1	Together	0	['344123' '101553' '207780' '24570' '310952']	1704
1705	1984	1	Married	0	['14612' '26269' '44480' '233880' '218670']	1705
1706	1956	0	Together	1	['12310' '84922' '66447' '22688' '18009']	1706
1707	1965	0	Together	1	['121674' '72984' '419330' '220690' '213496']	1707
1708	1978	1	Married	0	['31032' '126306' '124075' '136294' '65081']	1708
1709	1973	0	Married	1	['39486' '74714' '332741' '463800' '10668']	1709
1710	1986	0	Married	0	['142797' '241593' '262542' '4931' '120303']	1710
1711	1959	0	Married	1	['404604' '31773' '12513' '418772' '31022']	1711
1712	1978	0	Together	1	['212927' '13335' '137801' '124227' '2487']	1712
1713	1966	0	Married	0	['42510' '23524' '178755' '146216' '14361']	1713
1714	1992	1	Single	0	['25239' '268854' '433' '26333' '36821']	1714
1715	1984	1	Together	0	['13986' '22586' '62759' '64077' '258509']	1715
1716	1956	0	Single	1	['229194' '31058' '169066' '26441' '4972']	1716
1717	1977	1	Married	1	['331075' '221510' '75007' '63809' '69326']	1717
1718	1974	1	Together	1	['48156' '55603' '167951' '95093' '324314']	1718
1719	1976	0	Married	1	['343878' '1483' '98498' '143335' '4421']	1719
1720	1979	1	Married	0	['258227' '43935' '9277' '62204' '34748']	1720
1721	1983	0	Married	0	['42444' '9950' '119001' '44966' '10128']	1721
1722	1991	0	Single	0	['210052' '28138' '209686' '189359' '323384']	1722
1723	1962	0	Widow	0	['102534' '61807' '35552' '39400' '16938']	1723
1724	1982	1	Single	0	['137193' '44268' '41478' '31032' '76235']	1724
1725	1979	1	Single	0	['8982' '338353' '3109' '82098' '32263']	1725
1726	1955	1	Together	1	['95093' '52726' '98328' '7229' '374430']	1726
1727	1965	0	Single	1	['66187' '6107' '22649' '10339' '150523']	1727
1728	1961	1	Together	1	['390376' '55035' '10389' '42703' '54291']	1728
1729	1951	0	Married	1	['35917' '96382' '18' '33701' '100975']	1729
1730	1964	1	Together	1	['122188' '26466' '71114' '4253' '270842']	1730
1731	1959	0	Married	0	['76234' '264389' '52001' '56589' '85023']	1731
1732	1955	1	Divorced	1	['3716' '215736' '31443' '43379' '135990']	1732
1733	1966	0	Together	0	['273127' '46145' '49445' '92769' '12158']	1733
1734	1958	0	Single	1	['117209' '5925' '440249' '24732' '17600']	1734
1735	1954	0	Divorced	1	['34025' '337014' '40969' '9869' '399894']	1735
1736	1967	1	Single	1	['314405' '34943' '294308' '15033' '44661']	1736
1737	1963	0	Married	0	['68756' '37062' '65156' '285463' '15125']	1737
1738	1959	0	Married	1	['326333' '116494' '59158' '36657' '401698']	1738
1739	1971	1	Married	0	['149101' '31240' '147876' '25769' '29161']	1739
1740	1964	0	Together	1	['39106' '57313' '43386' '123949' '159701']	1740
1741	1983	1	Together	0	['84199' '115161' '12914' '10326' '41413']	1741
1742	1945	0	Single	0	['125148' '35926' '55949' '277296' '38295']	1742
1743	1947	0	Together	0	['25807' '13015' '300672' '110525' '9667']	1743
1744	1969	0	Divorced	1	['211317' '44263' '3040' '355930' '166426']	1744
1745	1952	0	Married	0	['49935' '37514' '83443' '44409' '324308']	1745
1746	1947	0	Together	0	['86718' '11141' '45878' '8292' '39002']	1746
1747	1946	0	Married	0	['279588' '40211' '110643' '292610' '210047']	1747
1748	1969	0	Divorced	1	['147829' '97794' '377587' '41025' '1277']	1748
1749	1949	0	Married	0	['299582' '214600' '60437' '105325' '93064']	1749
1750	1961	0	Together	1	['29082' '90928' '372113' '33543' '9298']	1750
1751	1974	0	Married	1	['62116' '638' '256396' '312831' '88059']	1751
1752	1980	1	Single	0	['104317' '127798' '21876' '93' '42246']	1752
1753	1949	0	Widow	1	['307256' '243752' '36807' '3043' '151250']	1753
1754	1971	1	Widow	1	['11553' '166560' '51791' '82077' '16205']	1754
1755	1979	1	Single	1	['10788' '20012' '20289' '33155' '40970']	1755
1756	1968	1	Married	1	['44827' '13383' '261375' '48693' '43754']	1756
1757	1971	1	Single	0	['84710' '101217' '31378' '47190' '145926']	1757
1758	1955	1	Married	1	['44502' '410199' '23167' '31650' '11205']	1758
1759	1972	1	Married	0	['162383' '40799' '32996' '116857' '67857']	1759
1760	1964	0	Married	1	['156326' '58626' '60221' '79008' '36328']	1760
1761	1979	1	Divorced	0	['56583' '42341' '11864' '9784' '45035']	1761
1762	1975	0	Together	1	['10857' '219924' '33735' '41477' '100814']	1762
1763	1977	0	Married	1	['51175' '51512' '85674' '10645' '116753']	1763
1764	1986	1	Married	0	['214446' '277229' '10344' '360387' '83288']	1764
1765	1956	0	Married	1	['3767' '68716' '77874' '10537' '56345']	1765
1766	1980	1	Single	0	['13437' '367544' '222890' '9494' '17436']	1766
1767	1982	0	Together	0	['53830' '213595' '311627' '29138' '20444']	1767
1768	1961	0	Married	0	['110608' '13058' '115463' '49296' '40600']	1768
1769	1975	0	Married	1	['26325' '10339' '111239' '420511' '120303']	1769
1770	1974	1	Divorced	0	['14297' '32248' '324819' '335988' '20183']	1770
1771	1946	0	Married	0	['47342' '218898' '79090' '425003' '58545']	1771
1772	1985	0	Single	0	['28489' '37873' '44239' '93907' '40959']	1772
1773	1952	0	Together	0	['11336' '32338' '11567' '82703' '266108']	1773
1774	1967	0	Married	1	['15846' '30979' '26621' '324300' '329134']	1774
1775	1955	1	Together	1	['53985' '287241' '113843' '75865' '5252']	1775
1776	1985	1	Single	0	['100179' '267188' '43841' '169496' '10858']	1776
1777	1977	0	Married	0	['41180' '293570' '352387' '215875' '38073']	1777
1778	1973	1	Together	0	['11761' '163111' '13812' '297814' '58102']	1778
1779	1984	0	Married	0	['117751' '10448' '65586' '1970' '153423']	1779
1780	1979	1	Single	0	['37581' '196319' '180383' '51213' '41769']	1780
1781	1976	1	Single	1	['438635' '42482' '28574' '13669' '376290']	1781
1782	1968	0	Married	0	['163042' '49529' '12777' '341490' '28171']	1782
1783	1959	0	Together	1	['20543' '32070' '182099' '47608' '12123']	1783
1784	1971	1	Together	1	['185738' '121006' '60005' '281600' '46466']	1784
1785	1967	1	Single	1	['148432' '203912' '25224' '357940' '9077']	1785
1786	1973	0	Married	1	['49706' '354220' '10783' '55306' '264269']	1786
1787	1983	1	Together	0	['115276' '102622' '16450' '240745' '34334']	1787
1788	1979	1	Together	1	['222715' '121986' '110029' '117464' '49521']	1788
1789	1979	0	Together	1	['283489' '432602' '145668' '4147' '23286']	1789
1790	1950	1	Together	1	['48169' '86782' '172386' '105875' '98581']	1790
1791	1963	1	Single	1	['37609' '26973' '12713' '252059' '12120']	1791
1792	1962	0	Together	0	['277432' '65055' '126732' '54801' '118340']	1792
1793	1976	1	Single	0	['141603' '44239' '53413' '192911' '68818']	1793
1794	1952	1	Together	1	['158386' '14012' '34496' '20811' '30074']	1794
1795	1960	1	Married	1	['174552' '239706' '142585' '36883' '44695']	1795
1796	1955	0	Single	1	['55689' '11544' '107643' '31385' '124475']	1796
1797	1977	1	Single	0	['64403' '15138' '246422' '18032' '26877']	1797
1798	1964	0	Together	2	['336560' '66148' '123025' '19139' '319986']	1798
1799	1981	1	Together	0	['152113' '26290' '105981' '104524' '87421']	1799
1800	1976	0	Together	1	['14220' '41913' '102384' '190883' '58833']	1800
1801	1974	0	Together	1	['20693' '139559' '29787' '377446' '8905']	1801
1802	1951	1	Together	1	['43780' '73680' '83292' '196398' '121598']	1802
1803	1966	1	Single	1	['95506' '62643' '79000' '88920' '58517']	1803
1804	1951	1	Married	1	['276808' '245963' '14893' '13054' '26111']	1804
1805	1958	0	Together	1	['14615' '272160' '18881' '14765' '329440']	1805
1806	1966	0	Single	2	['71520' '13154' '846' '25789' '56653']	1806
1807	1964	1	Single	1	['292607' '294016' '42390' '436334' '14455']	1807
1808	1956	0	Married	0	['71982' '28236' '13003' '58058' '43776']	1808
1809	1974	0	Single	0	['42085' '29353' '116327' '144580' '43604']	1809
1810	1966	1	Together	1	['45522' '68360' '21508' '59191' '123074']	1810
1811	1963	0	Single	1	['14655' '157803' '324326' '597' '11209']	1811
1812	1969	0	Married	0	['157827' '97762' '50091' '59722' '25541']	1812
1813	1992	0	Together	0	['12085' '48798' '268015' '80988' '356201']	1813
1814	1954	0	Divorced	1	['36391' '32227' '81225' '371942' '37645']	1814
1815	1983	1	Together	0	['27573' '36334' '10782' '43396' '69841']	1815
1816	1982	0	Together	1	['45780' '17745' '165569' '19322' '319632']	1816
1817	1951	0	Single	0	['40661' '26354' '87229' '331745' '70366']	1817
1818	1956	0	Married	2	['8222' '400928' '31983' '33221' '13612']	1818
1819	1961	1	Together	1	['106851' '47614' '52280' '43275' '37083']	1819
1820	1962	0	Together	1	['413235' '59961' '15648' '11472' '7091']	1820
1821	1971	1	Divorced	1	['208988' '341895' '65771' '329407' '10052']	1821
1822	1971	1	Single	1	['10603' '346570' '127847' '51426' '1372']	1822
1823	1968	0	Married	1	['297186' '157847' '9600' '92469' '255756']	1823
1824	1978	0	Together	0	['33115' '20128' '55347' '125958' '31175']	1824
1825	1969	1	Married	0	['20223' '44140' '11028' '142406' '38629']	1825
1826	1965	0	Widow	1	['159447' '33774' '20478' '19254' '9424']	1826
1827	1986	0	Together	0	['324083' '17027' '74586' '9728' '101852']	1827
1828	1958	0	Married	0	['42195' '300673' '15613' '10740' '166883']	1828
1829	1975	1	Together	0	['51736' '28768' '382200' '39141' '109500']	1829
1830	1987	1	Single	0	['19913' '58626' '11824' '87151' '116385']	1830
1831	1959	0	Together	1	['250610' '319994' '45662' '314946' '437253']	1831
1832	1962	0	Married	1	['36298' '22256' '103199' '336850' '371181']	1832
1833	1974	1	Together	0	['2770' '268712' '298317' '321530' '426']	1833
1834	1977	1	Married	1	['10832' '86023' '31017' '278334' '97686']	1834
1835	1978	1	Together	1	['245792' '34193' '387801' '191703' '115872']	1835
1836	1970	0	Married	0	['135855' '43110' '15930' '713' '9404']	1836
1837	1957	0	Married	1	['163924' '93934' '37951' '35030' '38281']	1837
1838	1955	0	Married	1	['10687' '26108' '71325' '34181' '366901']	1838
1839	1954	0	Divorced	1	['105506' '137174' '11340' '127094' '38356']	1839
1840	1982	1	Together	0	['78359' '17074' '9075' '10134' '130804']	1840
1841	1953	0	Widow	0	['276909' '39262' '36102' '184795' '2455']	1841
1842	1968	1	Divorced	0	['13374' '8884' '16926' '166221' '32643']	1842
1843	1957	0	Together	0	['31985' '82929' '90955' '384682' '203696']	1843
1844	1965	1	Together	1	['319096' '34057' '31465' '300940' '93193']	1844
1845	1975	0	Married	0	['2899' '86363' '23739' '24701' '18166']	1845
1846	1963	1	Married	1	['149347' '1951' '34086' '65092' '41924']	1846
1847	1990	0	Married	0	['41664' '133790' '41097' '459' '228642']	1847
1848	1966	0	Married	1	['261037' '26014' '139334' '145813' '54720']	1848
1849	1988	1	Single	0	['21921' '293114' '43997' '326256' '61936']	1849
1850	1995	0	Single	0	['37123' '274868' '80607' '26162' '8374']	1850
1851	1975	1	Together	0	['55662' '14751' '355008' '27770' '83593']	1851
1852	1978	0	Married	0	['17941' '274857' '84086' '4595' '18203']	1852
1853	1961	0	Together	0	['60276' '101660' '35074' '11615' '18512']	1853
1854	1984	0	Single	0	['64935' '100450' '143223' '142563' '256306']	1854
1855	1971	0	Divorced	1	['319090' '31918' '77606' '53244' '356334']	1855
1856	1951	2	Single	1	['11076' '354547' '22819' '53879' '289960']	1856
1857	1976	0	Together	0	['25037' '33468' '84319' '30624' '256503']	1857
1858	1972	0	Married	0	['80701' '41345' '39345' '58070' '962']	1858
1859	1985	1	Together	0	['76575' '78552' '62491' '373757' '33409']	1859
1860	1966	0	Married	1	['80597' '35153' '10164' '154879' '80597']	1860
1861	1975	0	Divorced	0	['71701' '24914' '54315' '54715' '114394']	1861
1862	1979	0	Single	1	['134602' '8373' '53575' '442075' '81534']	1862
1863	1971	1	Married	0	['39422' '26752' '77561' '66787' '28424']	1863
1864	1982	0	Married	0	['149' '70807' '15503' '75719' '360998']	1864
1865	1973	1	Widow	1	['36557' '113660' '68720' '38961' '207696']	1865
1866	1968	1	Together	1	['2102' '12520' '50034' '112200' '321530']	1866
1867	1984	1	Single	0	['10645' '108574' '7555' '42729' '43793']	1867
1868	1971	1	Together	0	['22073' '49471' '81675' '48761' '38336']	1868
1869	1977	0	Together	0	['15434' '147692' '58790' '66600' '86190']	1869
1870	1967	1	Divorced	0	['5146' '63107' '19307' '323690' '44631']	1870
1871	1964	0	Divorced	1	['24053' '1245' '37266' '261410' '4175']	1871
1872	1972	1	Single	1	['208968' '132641' '351232' '55956' '169090']	1872
1873	1948	0	Single	1	['18835' '279714' '4375' '100288' '38922']	1873
1874	1952	0	Divorced	1	['15669' '18616' '8043' '23574' '348892']	1874
1875	1987	0	Single	0	['87719' '325263' '31392' '127856' '17695']	1875
1876	1959	0	Widow	0	['137312' '126117' '63383' '409447' '47115']	1876
1877	1958	0	Married	0	['5137' '452068' '362886' '8938' '244115']	1877
1878	1951	0	Together	1	['293633' '26508' '26469' '35101' '47713']	1878
1879	1975	1	Divorced	0	['48730' '277806' '24869' '78256' '133082']	1879
1880	1984	0	Married	0	['43254' '10131' '85446' '340481' '345664']	1880
1881	1969	1	Married	0	['35199' '43226' '9972' '20021' '85032']	1881
1882	1968	0	Divorced	1	['215646' '23114' '45037' '243306' '130322']	1882
1883	1969	0	Single	1	['1439' '14752' '198521' '12138' '56992']	1883
1884	1985	0	Single	0	['41345' '27719' '31995' '38107' '9501']	1884
1885	1984	1	Single	0	['180299' '63924' '1961' '22479' '39177']	1885
1886	1957	1	Married	1	['83475' '142979' '128113' '89417' '39998']	1886
1887	1971	0	Divorced	0	['58788' '71055' '42002' '10132' '23776']	1887
1888	1975	1	Together	1	['407172' '5723' '45133' '84820' '151535']	1888
1889	1982	1	Married	0	['11962' '30861' '15741' '10497' '25105']	1889
1890	1988	0	Married	0	['358511' '145147' '85013' '11130' '26900']	1890
1891	1989	0	Together	0	['267579' '103181' '170315' '104638' '57859']	1891
1892	1985	1	Married	0	['10154' '500' '68883' '109516' '94663']	1892
1893	1968	0	Divorced	1	['29778' '26282' '10222' '131737' '9597']	1893
1894	1974	0	Single	0	['57483' '111237' '9445' '8736' '104718']	1894
1895	1949	0	Divorced	1	['15179' '228676' '118549' '97514' '143336']	1895
1896	1978	1	Together	0	['44945' '423453' '174565' '100894' '162821']	1896
1897	1954	0	Single	0	['108664' '78140' '32444' '155336' '16412']	1897
1898	1945	0	Single	0	['11492' '52639' '294132' '36331' '122271']	1898
1899	1950	0	Together	1	['151062' '322746' '42741' '14928' '30998']	1899
1900	1964	1	Married	1	['332749' '72545' '61280' '44969' '41651']	1900
1901	1983	0	Single	0	['44718' '237808' '24664' '10843' '13400']	1901
1902	1987	0	Married	0	['47657' '75298' '135858' '1976' '44663']	1902
1903	1971	1	Divorced	0	['189364' '84922' '30527' '331446' '127144']	1903
1904	1968	0	Married	1	['71376' '17709' '354128' '67654' '115383']	1904
1905	1954	0	Married	0	['27942' '285423' '213681' '80720' '127451']	1905
1906	1971	0	Married	1	['115626' '750' '40048' '28019' '14750']	1906
1907	1986	1	Together	0	['42297' '299513' '20558' '78992' '42220']	1907
1908	1959	0	Married	0	['25525' '405627' '223566' '199615' '77621']	1908
1909	1980	1	Married	0	['131966' '20321' '45576' '43351' '139777']	1909
1910	1960	0	Together	0	['41187' '26560' '57008' '271033' '6973']	1910
1911	1970	0	Single	1	['158939' '59569' '6715' '124524' '33583']	1911
1912	1971	0	Together	0	['112119' '14451' '45203' '86210' '233208']	1912
1913	1967	0	Married	1	['74140' '17460' '393003' '58625' '104989']	1913
1914	1963	0	Widow	1	['91722' '120615' '3145' '9609' '61263']	1914
1915	1968	0	Single	1	['70666' '115877' '88609' '39940' '51828']	1915
1916	1990	0	Married	0	['26861' '10353' '16702' '22020' '66487']	1916
1917	1981	1	Single	0	['21251' '40075' '53619' '129579' '48121']	1917
1918	1976	0	Single	0	['63825' '36419' '293097' '110603' '118553']	1918
1919	1965	1	Together	1	['24951' '162505' '53411' '41578' '298844']	1919
1920	1977	0	Single	1	['94176' '5549' '45578' '69798' '115042']	1920
1921	1972	0	Married	1	['411019' '315024' '49081' '350839' '142757']	1921
1922	1956	0	Single	0	['405' '19962' '162383' '41925' '41025']	1922
1923	1943	0	Single	0	['80310' '21442' '179837' '147815' '48457']	1923
1924	1959	1	Single	1	['17711' '108844' '1849' '148697' '14597']	1924
1925	1977	1	Married	0	['45002' '371449' '213927' '26782' '54229']	1925
1926	1969	0	Married	1	['308423' '108048' '5257' '10803' '57992']	1926
1927	1970	0	Married	0	['171274' '125249' '225898' '178535' '24232']	1927
1928	1957	0	Single	0	['199222' '105902' '27651' '96238' '178603']	1928
